index,plate_well_neuron,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
16280,PID20170214_RGEDIMachineLearning25_C4_21,0.017638006,0.021252091,0.018575841,0.119012568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16281,PID20170214_RGEDIMachineLearning25_C4_22,0.013907598,0.018261447,0.019637194,0.019969014,0.019015868,0.0199877,NA,NA,NA,NA,NA,NA,NA,NA,NA
16282,PID20170214_RGEDIMachineLearning25_C4_23,0.017859843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16283,PID20170214_RGEDIMachineLearning25_C4_24,0.017830879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16284,PID20170214_RGEDIMachineLearning25_C4_25,0.176667623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16285,PID20170214_RGEDIMachineLearning25_C4_26,0.019236691,0.020276102,0.186364516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16286,PID20170214_RGEDIMachineLearning25_C4_27,0.01460286,0.015275684,0.01427262,0.014985826,0.013509063,0.166239076,NA,NA,NA,NA,NA,NA,NA,NA,NA
16287,PID20170214_RGEDIMachineLearning25_C4_28,0.021030446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16288,PID20170214_RGEDIMachineLearning25_C4_29,0.016547848,0.1670192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16289,PID20170214_RGEDIMachineLearning25_C4_3,0.015799702,0.014970372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16290,PID20170214_RGEDIMachineLearning25_C4_30,0.018729303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16291,PID20170214_RGEDIMachineLearning25_C4_31,0.014937703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16292,PID20170214_RGEDIMachineLearning25_C4_32,0.015705728,0.018259348,0.01607783,0.147175454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16293,PID20170214_RGEDIMachineLearning25_C4_33,0.01857654,0.021470523,0.020264444,0.022268275,0.020945517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16294,PID20170214_RGEDIMachineLearning25_C4_34,0.01893147,0.020858917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16295,PID20170214_RGEDIMachineLearning25_C4_35,0.116393993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16296,PID20170214_RGEDIMachineLearning25_C4_36,0.019177568,0.021758869,0.01774739,0.021174529,0.022425111,0.0246938,NA,NA,NA,NA,NA,NA,NA,NA,NA
16297,PID20170214_RGEDIMachineLearning25_C4_37,0.0834639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16298,PID20170214_RGEDIMachineLearning25_C4_38,0.018131062,0.02106813,0.015559134,0.01748726,0.019374748,0.022029926,NA,NA,NA,NA,NA,NA,NA,NA,NA
16299,PID20170214_RGEDIMachineLearning25_C4_39,0.016835007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16300,PID20170214_RGEDIMachineLearning25_C4_4,0.014963095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16301,PID20170214_RGEDIMachineLearning25_C4_40,0.018853471,0.021006705,0.01822084,0.020330062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16302,PID20170214_RGEDIMachineLearning25_C4_41,0.015258161,0.138983739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16303,PID20170214_RGEDIMachineLearning25_C4_5,0.018261734,0.020183147,0.023244927,0.022684696,0.024092492,0.022131706,NA,NA,NA,NA,NA,NA,NA,NA,NA
16304,PID20170214_RGEDIMachineLearning25_C4_6,0.017268213,0.016182163,0.019512836,0.02114201,0.020360725,0.023935684,NA,NA,NA,NA,NA,NA,NA,NA,NA
16305,PID20170214_RGEDIMachineLearning25_C4_7,0.017208901,0.016371795,0.016125374,0.01689787,0.017851359,0.017007118,NA,NA,NA,NA,NA,NA,NA,NA,NA
16306,PID20170214_RGEDIMachineLearning25_C4_8,0.144825929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16307,PID20170214_RGEDIMachineLearning25_C4_9,0.010316225,0.022294146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16308,PID20170214_RGEDIMachineLearning25_C5_1,0.01783867,0.017205121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16309,PID20170214_RGEDIMachineLearning25_C5_10,0.017445794,0.017394918,0.015387947,0.016752079,0.018435738,0.019164738,NA,NA,NA,NA,NA,NA,NA,NA,NA
16310,PID20170214_RGEDIMachineLearning25_C5_11,0.016325752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16311,PID20170214_RGEDIMachineLearning25_C5_12,0.017170215,0.162247396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16312,PID20170214_RGEDIMachineLearning25_C5_13,0.018919793,0.020898068,0.021992551,0.025518185,0.024588146,0.024351569,NA,NA,NA,NA,NA,NA,NA,NA,NA
16313,PID20170214_RGEDIMachineLearning25_C5_14,0.013807046,0.021185593,0.025573451,0.028150936,0.028746807,0.268030153,NA,NA,NA,NA,NA,NA,NA,NA,NA
16314,PID20170214_RGEDIMachineLearning25_C5_15,0.015102345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16315,PID20170214_RGEDIMachineLearning25_C5_16,0.020196083,0.016056572,0.013852674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16316,PID20170214_RGEDIMachineLearning25_C5_17,0.015610011,0.017139216,0.019611866,0.021272797,0.022636357,0.016667791,NA,NA,NA,NA,NA,NA,NA,NA,NA
16317,PID20170214_RGEDIMachineLearning25_C5_18,0.016775846,0.01790109,0.019899454,0.020431729,0.021304762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16318,PID20170214_RGEDIMachineLearning25_C5_19,0.015474378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16319,PID20170214_RGEDIMachineLearning25_C5_2,0.017464033,0.018024392,0.020894482,0.021037219,0.022449818,0.022275018,NA,NA,NA,NA,NA,NA,NA,NA,NA
16320,PID20170214_RGEDIMachineLearning25_C5_20,0.020063578,0.023133712,0.024422072,0.024133077,0.028209436,0.025353722,NA,NA,NA,NA,NA,NA,NA,NA,NA
16321,PID20170214_RGEDIMachineLearning25_C5_21,0.014626794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16322,PID20170214_RGEDIMachineLearning25_C5_22,0.243641767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16323,PID20170214_RGEDIMachineLearning25_C5_23,0.017385484,0.020965284,0.025827858,0.025246952,0.027324667,0.026398899,NA,NA,NA,NA,NA,NA,NA,NA,NA
16324,PID20170214_RGEDIMachineLearning25_C5_24,0.144145513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16325,PID20170214_RGEDIMachineLearning25_C5_25,0.192307722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16326,PID20170214_RGEDIMachineLearning25_C5_26,0.016354565,0.018135125,0.018831501,0.018921758,0.021187674,0.199739283,NA,NA,NA,NA,NA,NA,NA,NA,NA
16327,PID20170214_RGEDIMachineLearning25_C5_27,0.016539347,0.017780205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16328,PID20170214_RGEDIMachineLearning25_C5_28,0.015808975,0.008328041,0.009466707,0.009172305,0.013907515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16329,PID20170214_RGEDIMachineLearning25_C5_29,0.020641352,0.020927339,0.211687517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16330,PID20170214_RGEDIMachineLearning25_C5_3,0.15723031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16331,PID20170214_RGEDIMachineLearning25_C5_30,0.017568646,0.020079426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16332,PID20170214_RGEDIMachineLearning25_C5_31,0.021076549,0.017511008,0.021822219,0.020857978,0.020975287,0.022780809,NA,NA,NA,NA,NA,NA,NA,NA,NA
16333,PID20170214_RGEDIMachineLearning25_C5_32,0.019752575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16334,PID20170214_RGEDIMachineLearning25_C5_33,0.018854345,0.021484396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16335,PID20170214_RGEDIMachineLearning25_C5_34,0.016337096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16336,PID20170214_RGEDIMachineLearning25_C5_35,0.017465591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16337,PID20170214_RGEDIMachineLearning25_C5_36,0.017755874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16338,PID20170214_RGEDIMachineLearning25_C5_37,0.016728415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16339,PID20170214_RGEDIMachineLearning25_C5_38,0.018187917,0.020682445,0.017691003,0.019199734,0.020612139,0.028123111,NA,NA,NA,NA,NA,NA,NA,NA,NA
16340,PID20170214_RGEDIMachineLearning25_C5_39,0.017095579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16341,PID20170214_RGEDIMachineLearning25_C5_4,0.021792037,0.022436073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16342,PID20170214_RGEDIMachineLearning25_C5_40,0.013411874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16343,PID20170214_RGEDIMachineLearning25_C5_41,0.014890374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16344,PID20170214_RGEDIMachineLearning25_C5_42,0.133102436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16345,PID20170214_RGEDIMachineLearning25_C5_43,0.014684262,0.17098915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16346,PID20170214_RGEDIMachineLearning25_C5_44,0.013786469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16347,PID20170214_RGEDIMachineLearning25_C5_45,0.015350943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16348,PID20170214_RGEDIMachineLearning25_C5_46,0.01716065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16349,PID20170214_RGEDIMachineLearning25_C5_47,0.015964084,0.017434221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16350,PID20170214_RGEDIMachineLearning25_C5_48,0.150287181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16351,PID20170214_RGEDIMachineLearning25_C5_49,0.01623666,0.017622555,0.017642025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16352,PID20170214_RGEDIMachineLearning25_C5_5,0.018027169,0.187527225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16353,PID20170214_RGEDIMachineLearning25_C5_50,0.014673779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16354,PID20170214_RGEDIMachineLearning25_C5_51,0.018354142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16355,PID20170214_RGEDIMachineLearning25_C5_52,0.015299843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16356,PID20170214_RGEDIMachineLearning25_C5_53,0.015254397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16357,PID20170214_RGEDIMachineLearning25_C5_54,0.016426741,0.020212729,0.013002308,0.014023526,0.014351892,0.019848029,NA,NA,NA,NA,NA,NA,NA,NA,NA
16358,PID20170214_RGEDIMachineLearning25_C5_55,0.016813283,0.018241741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16359,PID20170214_RGEDIMachineLearning25_C5_56,0.013407007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16360,PID20170214_RGEDIMachineLearning25_C5_57,0.01692368,0.024219322,0.017056722,0.019797322,0.02020411,0.023768104,NA,NA,NA,NA,NA,NA,NA,NA,NA
16361,PID20170214_RGEDIMachineLearning25_C5_58,0.221812023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16362,PID20170214_RGEDIMachineLearning25_C5_59,0.012830842,0.133311085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16363,PID20170214_RGEDIMachineLearning25_C5_6,0.017777019,0.018712993,0.018821526,0.019358931,0.173850944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16364,PID20170214_RGEDIMachineLearning25_C5_60,0.017447722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16365,PID20170214_RGEDIMachineLearning25_C5_61,0.016374271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16366,PID20170214_RGEDIMachineLearning25_C5_62,0.134347599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16367,PID20170214_RGEDIMachineLearning25_C5_63,0.019334985,0.019146272,0.015173143,0.016325782,0.019258451,0.024206466,NA,NA,NA,NA,NA,NA,NA,NA,NA
16368,PID20170214_RGEDIMachineLearning25_C5_64,0.016639135,0.018442743,0.013209066,0.013743682,0.013610759,0.015687545,NA,NA,NA,NA,NA,NA,NA,NA,NA
16369,PID20170214_RGEDIMachineLearning25_C5_65,0.01708541,0.022162079,0.021570134,0.023048588,0.168202664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16370,PID20170214_RGEDIMachineLearning25_C5_66,0.016987492,0.115381955,0.017983305,0.018488557,0.020461332,0.021672322,NA,NA,NA,NA,NA,NA,NA,NA,NA
16371,PID20170214_RGEDIMachineLearning25_C5_7,0.016766859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16372,PID20170214_RGEDIMachineLearning25_C5_8,0.015663595,0.017531548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16373,PID20170214_RGEDIMachineLearning25_C5_9,0.018324716,0.021780985,0.021514129,0.203406816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16374,PID20170214_RGEDIMachineLearning25_C6_1,0.007988976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16375,PID20170214_RGEDIMachineLearning25_C6_10,0.01525135,0.017229078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16376,PID20170214_RGEDIMachineLearning25_C6_11,0.165313633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16377,PID20170214_RGEDIMachineLearning25_C6_12,0.018363196,0.014479166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16378,PID20170214_RGEDIMachineLearning25_C6_13,0.012816804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16379,PID20170214_RGEDIMachineLearning25_C6_14,0.015210699,0.018796244,0.04906267,0.195791369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16380,PID20170214_RGEDIMachineLearning25_C6_15,0.01759904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16381,PID20170214_RGEDIMachineLearning25_C6_16,0.154330966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16382,PID20170214_RGEDIMachineLearning25_C6_17,0.017093519,0.173625192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16383,PID20170214_RGEDIMachineLearning25_C6_18,0.016487826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16384,PID20170214_RGEDIMachineLearning25_C6_19,0.017392671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16385,PID20170214_RGEDIMachineLearning25_C6_2,0.01755296,0.020532675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16386,PID20170214_RGEDIMachineLearning25_C6_20,0.015508422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16387,PID20170214_RGEDIMachineLearning25_C6_21,0.014961509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16388,PID20170214_RGEDIMachineLearning25_C6_22,0.016207862,0.020005224,0.018357714,0.021406039,0.019767723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16389,PID20170214_RGEDIMachineLearning25_C6_23,0.029003344,0.288399118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16390,PID20170214_RGEDIMachineLearning25_C6_24,0.09748376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16391,PID20170214_RGEDIMachineLearning25_C6_25,0.016240704,0.019364157,0.019847892,0.021856806,0.022853348,0.024853919,NA,NA,NA,NA,NA,NA,NA,NA,NA
16392,PID20170214_RGEDIMachineLearning25_C6_26,0.015396363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16393,PID20170214_RGEDIMachineLearning25_C6_27,0.014771886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16394,PID20170214_RGEDIMachineLearning25_C6_28,0.016402799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16395,PID20170214_RGEDIMachineLearning25_C6_29,0.013141729,0.169369218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16396,PID20170214_RGEDIMachineLearning25_C6_3,0.017246167,0.017947258,0.205258728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16397,PID20170214_RGEDIMachineLearning25_C6_30,0.015824269,0.017704576,0.018687755,0.020763537,0.020623222,0.023417079,NA,NA,NA,NA,NA,NA,NA,NA,NA
16398,PID20170214_RGEDIMachineLearning25_C6_31,0.014124002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16399,PID20170214_RGEDIMachineLearning25_C6_32,0.016139244,0.169280935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16400,PID20170214_RGEDIMachineLearning25_C6_33,0.016983296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16401,PID20170214_RGEDIMachineLearning25_C6_34,0.140835174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16402,PID20170214_RGEDIMachineLearning25_C6_35,0.016487431,0.017855579,0.01399961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16403,PID20170214_RGEDIMachineLearning25_C6_36,0.018379449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16404,PID20170214_RGEDIMachineLearning25_C6_37,0.016749393,0.024620876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16405,PID20170214_RGEDIMachineLearning25_C6_38,0.015805512,0.018216869,0.014888742,0.017322016,0.018318506,0.021841348,NA,NA,NA,NA,NA,NA,NA,NA,NA
16406,PID20170214_RGEDIMachineLearning25_C6_39,0.120840418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16407,PID20170214_RGEDIMachineLearning25_C6_4,0.016692102,0.020634555,0.023496983,0.023789655,0.024022632,0.028571716,NA,NA,NA,NA,NA,NA,NA,NA,NA
16408,PID20170214_RGEDIMachineLearning25_C6_40,0.013420566,0.017670349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16409,PID20170214_RGEDIMachineLearning25_C6_41,0.018040079,0.020150501,0.018720786,0.020472062,0.022095424,0.024619665,NA,NA,NA,NA,NA,NA,NA,NA,NA
16410,PID20170214_RGEDIMachineLearning25_C6_42,0.015477776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16411,PID20170214_RGEDIMachineLearning25_C6_43,0.016995536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16412,PID20170214_RGEDIMachineLearning25_C6_44,0.017203762,0.020722797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16413,PID20170214_RGEDIMachineLearning25_C6_45,0.017871205,0.020339902,0.159853304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16414,PID20170214_RGEDIMachineLearning25_C6_46,0.015837706,0.0172341,0.017017206,0.017649816,0.018572004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16415,PID20170214_RGEDIMachineLearning25_C6_47,0.016309918,0.019223365,0.017969895,0.016891277,0.021438402,0.235870939,NA,NA,NA,NA,NA,NA,NA,NA,NA
16416,PID20170214_RGEDIMachineLearning25_C6_48,0.01861415,0.144098892,0.017923607,0.017454485,0.018265088,0.02194651,NA,NA,NA,NA,NA,NA,NA,NA,NA
16417,PID20170214_RGEDIMachineLearning25_C6_5,0.014673968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16418,PID20170214_RGEDIMachineLearning25_C6_6,0.016952363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16419,PID20170214_RGEDIMachineLearning25_C6_7,0.015352087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16420,PID20170214_RGEDIMachineLearning25_C6_8,0.014369209,0.015850362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16421,PID20170214_RGEDIMachineLearning25_C6_9,0.016811471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16422,PID20170214_RGEDIMachineLearning25_C7_1,0.016879494,0.017592895,0.018369935,0.019040781,0.021806501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16423,PID20170214_RGEDIMachineLearning25_C7_10,0.017542617,0.019829476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16424,PID20170214_RGEDIMachineLearning25_C7_11,0.019032591,0.018698057,0.022585534,0.020264505,0.02410531,0.026874625,NA,NA,NA,NA,NA,NA,NA,NA,NA
16425,PID20170214_RGEDIMachineLearning25_C7_12,0.017071045,0.018404467,0.018946903,0.020032336,0.02210572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16426,PID20170214_RGEDIMachineLearning25_C7_13,0.019596982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16427,PID20170214_RGEDIMachineLearning25_C7_14,0.018200395,0.019646643,0.019560708,0.188913376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16428,PID20170214_RGEDIMachineLearning25_C7_15,0.014694424,0.017836837,0.017277809,0.019338277,0.021903446,0.023055114,NA,NA,NA,NA,NA,NA,NA,NA,NA
16429,PID20170214_RGEDIMachineLearning25_C7_16,0.018258985,0.179337196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16430,PID20170214_RGEDIMachineLearning25_C7_17,0.018407676,0.01926307,0.020602797,0.022191343,0.025363398,0.030446178,NA,NA,NA,NA,NA,NA,NA,NA,NA
16431,PID20170214_RGEDIMachineLearning25_C7_18,0.13204448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16432,PID20170214_RGEDIMachineLearning25_C7_19,0.148314791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16433,PID20170214_RGEDIMachineLearning25_C7_2,0.02353026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16434,PID20170214_RGEDIMachineLearning25_C7_20,0.014715978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16435,PID20170214_RGEDIMachineLearning25_C7_21,0.015467286,0.016055198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16436,PID20170214_RGEDIMachineLearning25_C7_22,0.171196747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16437,PID20170214_RGEDIMachineLearning25_C7_23,0.018275534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16438,PID20170214_RGEDIMachineLearning25_C7_24,0.147465811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16439,PID20170214_RGEDIMachineLearning25_C7_25,0.020038516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16440,PID20170214_RGEDIMachineLearning25_C7_26,0.01712492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16441,PID20170214_RGEDIMachineLearning25_C7_27,0.016770465,0.020434935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16442,PID20170214_RGEDIMachineLearning25_C7_28,0.016484496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16443,PID20170214_RGEDIMachineLearning25_C7_29,0.019146444,0.021181282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16444,PID20170214_RGEDIMachineLearning25_C7_3,0.017945186,0.018330217,0.020369158,0.020101825,0.021380446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16445,PID20170214_RGEDIMachineLearning25_C7_30,0.015382607,0.018738655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16446,PID20170214_RGEDIMachineLearning25_C7_31,0.018745451,0.019496125,0.01871052,0.018968513,0.199612883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16447,PID20170214_RGEDIMachineLearning25_C7_32,0.017199007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16448,PID20170214_RGEDIMachineLearning25_C7_33,0.155758865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16449,PID20170214_RGEDIMachineLearning25_C7_34,0.141204205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16450,PID20170214_RGEDIMachineLearning25_C7_35,0.0146038,0.0166481,0.016519669,0.01699321,0.019636972,0.021316299,NA,NA,NA,NA,NA,NA,NA,NA,NA
16451,PID20170214_RGEDIMachineLearning25_C7_36,0.018857607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16452,PID20170214_RGEDIMachineLearning25_C7_37,0.017820301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16453,PID20170214_RGEDIMachineLearning25_C7_38,0.177175348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
